0.471090	0.904493	1.265536	1.525336	1.663110	1.667834	1.539132	1.287300	0.932483	0.503068	0.033407	-0.438926	-0.876145	-1.243273	-1.510939	-1.657729	-1.671902	0.447678	2.531444	4.412694	5.940928	6.993889	7.487338	7.381800	6.685718	5.454779	3.787457	1.817139	-0.298550	-2.390356	-4.290932	-5.848235	-6.937678	-7.472107	-7.408768	-6.752727	-5.556468	-3.915692	-1.961660	0.149305	2.248325	4.167479	5.753235	6.878732	7.453931	7.432815	6.817074	5.655967	4.042382	2.105407
-0.126142	-0.242192	-0.338867	-0.408433	-0.445324	-0.446589	-0.412127	-0.344695	-0.249687	-0.134704	-0.008945	0.117529	0.234602	0.332906	0.404578	0.443883	0.447678	0.415659	2.350387	4.097084	5.516014	6.493663	6.951819	6.853830	6.207534	5.064635	3.516566	1.687171	-0.277197	-2.219390	-3.984031	-5.429950	-6.441473	-6.937678	-6.878869	-6.269750	-5.159052	-3.635629	-1.821356	0.138626	2.087517	3.869407	5.341745	6.386743	6.920801	6.901196	6.329494	5.251434	3.753258	1.954822
-0.713282	-1.369502	-1.916161	-2.309528	-2.518132	-2.525286	-2.330417	-1.949114	-1.411883	-0.761700	-0.050582	0.664583	1.326581	1.882452	2.287728	2.509985	2.531444	2.350387	1.981299	3.453707	4.649818	5.473945	5.860155	5.777553	5.232747	4.269321	2.964350	1.422230	-0.233668	-1.870872	-3.358407	-4.577269	-5.429950	-5.848235	-5.798660	-5.285193	-4.348911	-3.064716	-1.535343	0.116857	1.759708	3.261783	4.502915	5.383814	5.834008	5.817481	5.335556	4.426786	3.163873	1.647851
-1.243360	-2.387251	-3.340162	-4.025860	-4.389489	-4.401959	-4.062273	-3.397604	-2.461127	-1.327760	-0.088173	1.158469	2.312433	3.281403	3.987860	4.375288	4.412694	4.097084	3.453707	2.534034	3.411638	4.016310	4.299679	4.239072	3.839340	3.132461	2.174985	1.043510	-0.171445	-1.372686	-2.464111	-3.358407	-3.984031	-4.290932	-4.254559	-3.877821	-3.190857	-2.248625	-1.126503	0.085740	1.291123	2.393216	3.303853	3.950181	4.280494	4.268368	3.914773	3.247995	2.321378	1.209051
-1.673969	-3.214020	-4.496950	-5.420124	-5.909687	-5.926476	-5.469147	-4.574286	-3.313482	-1.787600	-0.118709	1.559678	3.113291	4.417841	5.368963	5.890568	5.940928	5.516014	4.649818	3.411638	1.900526	2.237372	2.395228	2.361466	2.138787	1.745004	1.211622	0.581310	-0.095507	-0.764684	-1.372686	-1.870872	-2.219390	-2.390356	-2.370093	-2.160223	-1.777535	-1.252645	-0.627542	0.047763	0.719248	1.333192	1.840482	2.200533	2.384541	2.377786	2.180808	1.809365	1.293173	0.673528
-1.970660	-3.783668	-5.293982	-6.380777	-6.957111	-6.976875	-6.438490	-5.385025	-3.900758	-2.104431	-0.139749	1.836113	3.665085	5.200851	6.320549	6.934603	6.993889	6.493663	5.473945	4.016310	2.237372	0.279443	0.299159	0.294942	0.267130	0.217947	0.151329	0.072604	-0.011929	-0.095507	-0.171445	-0.233668	-0.277197	-0.298550	-0.296020	-0.269807	-0.222010	-0.156453	-0.078379	0.005966	0.089832	0.166513	0.229872	0.274842	0.297824	0.296980	0.272378	0.225986	0.161515	0.084122
-2.109699	-4.050622	-5.667495	-6.830969	-7.447965	-7.469124	-6.892753	-5.764962	-4.175974	-2.252908	-0.149609	1.965658	3.923673	5.567794	6.766491	7.423869	7.487338	6.951819	5.860155	4.299679	2.395228	0.299159	-1.820843	-1.795177	-1.625897	-1.326546	-0.921070	-0.441909	0.072604	0.581310	1.043510	1.422230	1.687171	1.817139	1.801736	1.642193	1.351275	0.952256	0.477055	-0.036309	-0.546769	-1.013488	-1.399127	-1.672836	-1.812719	-1.807583	-1.657842	-1.375472	-0.983065	-0.512013
-2.079962	-3.993526	-5.587609	-6.734683	-7.342982	-7.363843	-6.795596	-5.683702	-4.117111	-2.221152	-0.147500	1.937951	3.868367	5.489313	6.671114	7.319226	7.381800	6.853830	5.777553	4.239072	2.361466	0.294942	-1.795177	-3.741682	-3.388853	-2.764915	-1.919784	-0.921070	0.151329	1.211622	2.174985	2.964350	3.516566	3.787457	3.755352	3.422818	2.816459	1.984783	0.994325	-0.075679	-1.139629	-2.112409	-2.916196	-3.486687	-3.778244	-3.767541	-3.455434	-2.866893	-2.049000	-1.067188
-1.883827	-3.616949	-5.060714	-6.099622	-6.650561	-6.669454	-6.154792	-5.147745	-3.728880	-2.011704	-0.133591	1.755208	3.503591	4.971687	6.042048	6.629045	6.685718	6.207534	5.232747	3.839340	2.138787	0.267130	-1.625897	-3.388853	-4.880700	-3.982091	-2.764915	-1.326546	0.217947	1.745004	3.132461	4.269321	5.064635	5.454779	5.408540	4.929618	4.056326	2.858529	1.432049	-0.108995	-1.641319	-3.042338	-4.199970	-5.021604	-5.441509	-5.426094	-4.976592	-4.128962	-2.951015	-1.536987
-1.536987	-2.951015	-4.128962	-4.976592	-5.426094	-5.441509	-5.021604	-4.199970	-3.042338	-1.641319	-0.108995	1.432049	2.858529	4.056326	4.929618	5.408540	5.454779	5.064635	4.269321	3.132461	1.745004	0.217947	-1.326546	-2.764915	-3.982091	-4.880700	-3.388853	-1.625897	0.267130	2.138787	3.839340	5.232747	6.207534	6.685718	6.629045	6.042048	4.971687	3.503591	1.755208	-0.133591	-2.011704	-3.728880	-5.147745	-6.154792	-6.669454	-6.650561	-6.099622	-5.060714	-3.616949	-1.883827
-1.067188	-2.049000	-2.866893	-3.455434	-3.767541	-3.778244	-3.486687	-2.916196	-2.112409	-1.139629	-0.075679	0.994325	1.984783	2.816459	3.422818	3.755352	3.787457	3.516566	2.964350	2.174985	1.211622	0.151329	-0.921070	-1.919784	-2.764915	-3.388853	-3.741682	-1.795177	0.294942	2.361466	4.239072	5.777553	6.853830	7.381800	7.319226	6.671114	5.489313	3.868367	1.937951	-0.147500	-2.221152	-4.117111	-5.683702	-6.795596	-7.363843	-7.342982	-6.734683	-5.587609	-3.993526	-2.079962
-0.512013	-0.983065	-1.375472	-1.657842	-1.807583	-1.812719	-1.672836	-1.399127	-1.013488	-0.546769	-0.036309	0.477055	0.952256	1.351275	1.642193	1.801736	1.817139	1.687171	1.422230	1.043510	0.581310	0.072604	-0.441909	-0.921070	-1.326546	-1.625897	-1.795177	-1.820843	0.299159	2.395228	4.299679	5.860155	6.951819	7.487338	7.423869	6.766491	5.567794	3.923673	1.965658	-0.149609	-2.252908	-4.175974	-5.764962	-6.892753	-7.469124	-7.447965	-6.830969	-5.667495	-4.050622	-2.109699
0.084122	0.161515	0.225986	0.272378	0.296980	0.297824	0.274842	0.229872	0.166513	0.089832	0.005966	-0.078379	-0.156453	-0.222010	-0.269807	-0.296020	-0.298550	-0.277197	-0.233668	-0.171445	-0.095507	-0.011929	0.072604	0.151329	0.217947	0.267130	0.294942	0.299159	0.279443	2.237372	4.016310	5.473945	6.493663	6.993889	6.934603	6.320549	5.200851	3.665085	1.836113	-0.139749	-2.104431	-3.900758	-5.385025	-6.438490	-6.976875	-6.957111	-6.380777	-5.293982	-3.783668	-1.970660
0.673528	1.293173	1.809365	2.180808	2.377786	2.384541	2.200533	1.840482	1.333192	0.719248	0.047763	-0.627542	-1.252645	-1.777535	-2.160223	-2.370093	-2.390356	-2.219390	-1.870872	-1.372686	-0.764684	-0.095507	0.581310	1.211622	1.745004	2.138787	2.361466	2.395228	2.237372	1.900526	3.411638	4.649818	5.516014	5.940928	5.890568	5.368963	4.417841	3.113291	1.559678	-0.118709	-1.787600	-3.313482	-4.574286	-5.469147	-5.926476	-5.909687	-5.420124	-4.496950	-3.214020	-1.673969
1.209051	2.321378	3.247995	3.914773	4.268368	4.280494	3.950181	3.303853	2.393216	1.291123	0.085740	-1.126503	-2.248625	-3.190857	-3.877821	-4.254559	-4.290932	-3.984031	-3.358407	-2.464111	-1.372686	-0.171445	1.043510	2.174985	3.132461	3.839340	4.239072	4.299679	4.016310	3.411638	2.534034	3.453707	4.097084	4.412694	4.375288	3.987860	3.281403	2.312433	1.158469	-0.088173	-1.327760	-2.461127	-3.397604	-4.062273	-4.401959	-4.389489	-4.025860	-3.340162	-2.387251	-1.243360
1.647851	3.163873	4.426786	5.335556	5.817481	5.834008	5.383814	4.502915	3.261783	1.759708	0.116857	-1.535343	-3.064716	-4.348911	-5.285193	-5.798660	-5.848235	-5.429950	-4.577269	-3.358407	-1.870872	-0.233668	1.422230	2.964350	4.269321	5.232747	5.777553	5.860155	5.473945	4.649818	3.453707	1.981299	2.350387	2.531444	2.509985	2.287728	1.882452	1.326581	0.664583	-0.050582	-0.761700	-1.411883	-1.949114	-2.330417	-2.525286	-2.518132	-2.309528	-1.916161	-1.369502	-0.713282
1.954822	3.753258	5.251434	6.329494	6.901196	6.920801	6.386743	5.341745	3.869407	2.087517	0.138626	-1.821356	-3.635629	-5.159052	-6.269750	-6.878869	-6.937678	-6.441473	-5.429950	-3.984031	-2.219390	-0.277197	1.687171	3.516566	5.064635	6.207534	6.853830	6.951819	6.493663	5.516014	4.097084	2.350387	0.415659	0.447678	0.443883	0.404578	0.332906	0.234602	0.117529	-0.008945	-0.134704	-0.249687	-0.344695	-0.412127	-0.446589	-0.445324	-0.408433	-0.338867	-0.242192	-0.126142
2.105407	4.042382	5.655967	6.817074	7.432815	7.453931	6.878732	5.753235	4.167479	2.248325	0.149305	-1.961660	-3.915692	-5.556468	-6.752727	-7.408768	-7.472107	-6.937678	-5.848235	-4.290932	-2.390356	-0.298550	1.817139	3.787457	5.454779	6.685718	7.381800	7.487338	6.993889	5.940928	4.412694	2.531444	0.447678	-1.671902	-1.657729	-1.510939	-1.243273	-0.876145	-0.438926	0.033407	0.503068	0.932483	1.287300	1.539132	1.667834	1.663110	1.525336	1.265536	0.904493	0.471090
2.087560	4.008116	5.608022	6.759287	7.369808	7.390745	6.820423	5.704466	4.132152	2.229266	0.148039	-1.945031	-3.882499	-5.509367	-6.695486	-7.345965	-7.408768	-6.878869	-5.798660	-4.254559	-2.370093	-0.296020	1.801736	3.755352	5.408540	6.629045	7.319226	7.423869	6.934603	5.890568	4.375288	2.509985	0.443883	-1.657729	-3.626723	-3.305580	-2.719990	-1.916801	-0.960267	0.073087	1.100595	2.040055	2.816311	3.367261	3.648831	3.638495	3.337079	2.768696	1.978818	1.030634
1.902709	3.653200	5.111436	6.160757	6.717217	6.736300	6.216479	5.199340	3.766253	2.031866	0.134930	-1.772800	-3.538707	-5.021517	-6.102606	-6.695486	-6.752727	-6.269750	-5.285193	-3.877821	-2.160223	-0.269807	1.642193	3.422818	4.929618	6.042048	6.671114	6.766491	6.320549	5.368963	3.987860	2.287728	0.404578	-1.510939	-3.305580	-4.835775	-3.979108	-2.804112	-1.404787	0.106920	1.610074	2.984422	4.120017	4.926010	5.337922	5.322800	4.881855	4.050361	2.894838	1.507728
1.565640	3.006029	4.205935	5.069367	5.527249	5.542951	5.115218	4.278267	3.099054	1.671917	0.111027	-1.458745	-2.911818	-4.131945	-5.021517	-5.509367	-5.556468	-5.159052	-4.348911	-3.190857	-1.777535	-0.222010	1.351275	2.816459	4.056326	4.971687	5.489313	5.567794	5.200851	4.417841	3.281403	1.882452	0.332906	-1.243273	-2.719990	-3.979108	-4.919897	-3.467094	-1.736924	0.132200	1.990748	3.690036	5.094121	6.090677	6.599978	6.581282	6.036082	5.007996	3.579271	1.864204
1.103320	2.118375	2.963959	3.572427	3.895101	3.906166	3.604739	3.014932	2.183931	1.178215	0.078242	-1.027991	-2.051984	-2.911818	-3.538707	-3.882499	-3.915692	-3.635629	-3.064716	-2.248625	-1.252645	-0.156453	0.952256	1.984783	2.858529	3.503591	3.868367	3.923673	3.665085	3.113291	2.312433	1.326581	0.234602	-0.876145	-1.916801	-2.804112	-3.467094	-3.852709	-1.930107	0.146903	2.212161	4.100447	5.660696	6.768090	7.334037	7.313261	6.707423	5.564992	3.977362	2.071543
0.552735	1.061251	1.484867	1.789693	1.951344	1.956888	1.805881	1.510403	1.094093	0.590255	0.039197	-0.514997	-1.027991	-1.458745	-1.772800	-1.945031	-1.961660	-1.821356	-1.535343	-1.126503	-0.627542	-0.078379	0.477055	0.994325	1.432049	1.755208	1.937951	1.965658	1.836113	1.559678	1.158469	0.664583	0.117529	-0.438926	-0.960267	-1.404787	-1.736924	-1.930107	-1.968882	0.149854	2.256602	4.182822	5.774415	6.904056	7.481372	7.460179	6.842171	5.676789	4.057264	2.113159
-0.042069	-0.080773	-0.113015	-0.136216	-0.148519	-0.148941	-0.137448	-0.114959	-0.083273	-0.044925	-0.002983	0.039197	0.078242	0.111027	0.134930	0.148039	0.149305	0.138626	0.116857	0.085740	0.047763	0.005966	-0.036309	-0.075679	-0.108995	-0.133591	-0.147500	-0.149609	-0.139749	-0.118709	-0.088173	-0.050582	-0.008945	0.033407	0.073087	0.106920	0.132200	0.146903	0.149854	0.140817	2.120515	3.930571	5.426181	6.487698	7.030198	7.010282	6.429544	5.334443	3.812586	1.985722
-0.633508	-1.216335	-1.701856	-2.051228	-2.236502	-2.242855	-2.069781	-1.731123	-1.253976	-0.676511	-0.044925	0.590255	1.178215	1.671917	2.031866	2.229266	2.248325	2.087517	1.759708	1.291123	0.719248	0.089832	-0.546769	-1.139629	-1.641319	-2.011704	-2.221152	-2.252908	-2.104431	-1.787600	-1.327760	-0.761700	-0.134704	0.503068	1.100595	1.610074	1.990748	2.212161	2.256602	2.120515	1.814786	3.363874	4.643853	5.552323	6.016608	5.999564	5.502554	4.565341	3.262900	1.699427
-1.174266	-2.254591	-3.154548	-3.802142	-4.145564	-4.157341	-3.836531	-3.208798	-2.324362	-1.253976	-0.083273	1.094093	2.183931	3.099054	3.766253	4.132152	4.167479	3.869407	3.261783	2.393216	1.333192	0.166513	-1.013488	-2.112409	-3.042338	-3.728880	-4.117111	-4.175974	-3.900758	-3.313482	-2.461127	-1.411883	-0.249687	0.932483	2.040055	2.984422	3.690036	4.100447	4.182822	3.930571	3.363874	2.528068	3.490016	4.172763	4.521689	4.508880	4.135360	3.431012	2.452182	1.277178
-1.621083	-3.112479	-4.354876	-5.248884	-5.722981	-5.739239	-5.296359	-4.429769	-3.208798	-1.731123	-0.114959	1.510403	3.014932	4.278267	5.199340	5.704466	5.753235	5.341745	4.502915	3.303853	1.840482	0.229872	-1.399127	-2.916196	-4.199970	-5.147745	-5.683702	-5.764962	-5.385025	-4.574286	-3.397604	-1.949114	-0.344695	1.287300	2.816311	4.120017	5.094121	5.660696	5.774415	5.426181	4.643853	3.490016	2.056978	2.459382	2.665035	2.657485	2.437337	2.022201	1.445290	0.752755
-1.938213	-3.721368	-5.206815	-6.275716	-6.842560	-6.861999	-6.332478	-5.296359	-3.836531	-2.069781	-0.137448	1.805881	3.604739	5.115218	6.216479	6.820423	6.878732	6.386743	5.383814	3.950181	2.200533	0.274842	-1.672836	-3.486687	-5.021604	-6.154792	-6.795596	-6.892753	-6.438490	-5.469147	-4.062273	-2.330417	-0.412127	1.539132	3.367261	4.926010	6.090677	6.768090	6.904056	6.487698	5.552323	4.172763	2.459382	0.549250	0.595178	0.593492	0.544327	0.451615	0.322774	0.168112
-2.100286	-4.032549	-5.642208	-6.800490	-7.414733	-7.435798	-6.861999	-5.739239	-4.157341	-2.242855	-0.148941	1.956888	3.906166	5.542951	6.736300	7.390745	7.453931	6.920801	5.834008	4.280494	2.384541	0.297824	-1.812719	-3.778244	-5.441509	-6.669454	-7.363843	-7.469124	-6.976875	-5.926476	-4.401959	-2.525286	-0.446589	1.667834	3.648831	5.337922	6.599978	7.334037	7.481372	7.030198	6.016608	4.521689	2.665035	0.595178	-1.522293	-1.517980	-1.392229	-1.155100	-0.825563	-0.429981
-2.094336	-4.021125	-5.626224	-6.781225	-7.393729	-7.414733	-6.842560	-5.722981	-4.145564	-2.236502	-0.148519	1.951344	3.895101	5.527249	6.717217	7.369808	7.432815	6.901196	5.817481	4.268368	2.377786	0.296980	-1.807583	-3.767541	-5.426094	-6.650561	-7.342982	-7.447965	-6.957111	-5.909687	-4.389489	-2.518132	-0.445324	1.663110	3.638495	5.322800	6.581282	7.313261	7.460179	7.010282	5.999564	4.508880	2.657485	0.593492	-1.517980	-3.508014	-3.217407	-2.669408	-1.907855	-0.993675
-1.920839	-3.688012	-5.160143	-6.219463	-6.781225	-6.800490	-6.275716	-5.248884	-3.802142	-2.051228	-0.136216	1.789693	3.572427	5.069367	6.160757	6.759287	6.817074	6.329494	5.335556	3.914773	2.180808	0.272378	-1.657842	-3.455434	-4.976592	-6.099622	-6.734683	-6.830969	-6.380777	-5.420124	-4.025860	-2.309528	-0.408433	1.525336	3.337079	4.881855	6.036082	6.707423	6.842171	6.429544	5.502554	4.135360	2.437337	0.544327	-1.392229	-3.217407	-4.785192	-3.970162	-2.837519	-1.477875
-1.593675	-3.059857	-4.281250	-5.160143	-5.626224	-5.642208	-5.206815	-4.354876	-3.154548	-1.701856	-0.113015	1.484867	2.963959	4.205935	5.111436	5.608022	5.655967	5.251434	4.426786	3.247995	1.809365	0.225986	-1.375472	-2.866893	-4.128962	-5.060714	-5.587609	-5.667495	-5.293982	-4.496950	-3.340162	-1.916161	-0.338867	1.265536	2.768696	4.050361	5.007996	5.564992	5.676789	5.334443	4.565341	3.431012	2.022201	0.451615	-1.155100	-2.669408	-3.970162	-4.953304	-3.540182	-1.843845
-1.139018	-2.186914	-3.059857	-3.688012	-4.021125	-4.032549	-3.721368	-3.112479	-2.254591	-1.216335	-0.080773	1.061251	2.118375	3.006029	3.653200	4.008116	4.042382	3.753258	3.163873	2.321378	1.293173	0.161515	-0.983065	-2.049000	-2.951015	-3.616949	-3.993526	-4.050622	-3.783668	-3.214020	-2.387251	-1.369502	-0.242192	0.904493	1.978818	2.894838	3.579271	3.977362	4.057264	3.812586	3.262900	2.452182	1.445290	0.322774	-0.825563	-1.907855	-2.837519	-3.540182	-3.959630	-2.062307
-0.593238	-1.139018	-1.593675	-1.920839	-2.094336	-2.100286	-1.938213	-1.621083	-1.174266	-0.633508	-0.042069	0.552735	1.103320	1.565640	1.902709	2.087560	2.105407	1.954822	1.647851	1.209051	0.673528	0.084122	-0.512013	-1.067188	-1.536987	-1.883827	-2.079962	-2.109699	-1.970660	-1.673969	-1.243360	-0.713282	-0.126142	0.471090	1.030634	1.507728	1.864204	2.071543	2.113159	1.985722	1.699427	1.277178	0.752755	0.168112	-0.429981	-0.993675	-1.477875	-1.843845	-2.062307	-2.115785
